tweet_id,author_handle,author_name,posted_at,source_client,text,canonical_text,is_retweet,is_quote,content_tweet_id,content_author_handle,content_author_name,content_created_at,content_text,content_canonical_text,hashtags_raw,hashtags,mentions_raw,mentions
2044522371952857328,Track11John,Johnny -b-De Grèce,2026-04-15T21:04:53+00:00,Twitter for Android,RT @Briassulis: ⚠️📌📌,rt @briassulis: ⚠️📌📌,True,True,2044505687993073749,Briassulis,🇬🇷2026💰Κροτωνιάτης Γιάννης,2026-04-15T19:58:35+00:00,⚠️📌📌,⚠️📌📌,[],[],[],[]
2044522391158579481,Track11John,Johnny -b-De Grèce,2026-04-15T21:04:58+00:00,Twitter for Android,RT @Briassulis: Όπα τί έγινε κυρία Αναστασίου;;;???  Μαγκεψάάάμε.....😜😅.https://t.co/EEBMUzfTIM,rt @briassulis: όπα τί έγινε κυρία αναστασίου;;;??? μαγκεψάάάμε.....😜😅.,True,False,2044511153900929258,Briassulis,🇬🇷2026💰Κροτωνιάτης Γιάννης,2026-04-15T20:20:18+00:00,Όπα τί έγινε κυρία Αναστασίου;;;???  Μαγκεψάάάμε.....😜😅.https://t.co/EEBMUzfTIM,όπα τί έγινε κυρία αναστασίου;;;??? μαγκεψάάάμε.....😜😅.,[],[],[],[]
2044522401816289468,paliakaravana59,Palia Karavana,2026-04-15T21:05:00+00:00,Twitter for iPhone,RT @konmanol1: Εικόνες από σχολικό βιβλίο της Χεζμπολά! Διδάσκουν τα παιδιά τους πως ν’αποκαφαλίζουν απίστους! Και μετά κλαίει η αριστερά γ…,rt @konmanol1: εικόνεσ από σχολικό βιβλίο τησ χεζμπολά! διδάσκουν τα παιδιά τουσ πωσ ν’αποκαφαλίζουν απίστουσ! και μετά κλαίει η αριστερά γ...,True,False,2044003673571749924,konmanol1,ΚΩΣΤΑΣ ΜΑΝΩΛΙΔΗΣ,2026-04-14T10:43:46+00:00,Εικόνες από σχολικό βιβλίο της Χεζμπολά! Διδάσκουν τα παιδιά τους πως ν’αποκαφαλίζουν απίστους! Και μετά κλαίει η αριστερά για τα παιδιά που σκοτώνονται στην Γάζα και τον Λίβανο. Δεν πρέπει να μείνει ψυχή ζώσα αν θέλουμε να μη μας σφάξουν αύριο! https://t.co/ARd1lIXyNw,εικόνεσ από σχολικό βιβλίο τησ χεζμπολά! διδάσκουν τα παιδιά τουσ πωσ ν’αποκαφαλίζουν απίστουσ! και μετά κλαίει η αριστερά για τα παιδιά που σκοτώνονται στην γάζα και τον λίβανο. δεν πρέπει να μείνει ψυχή ζώσα αν θέλουμε να μη μασ σφάξουν αύριο!,[],[],[],[]
2044522420933964063,Track11John,Johnny -b-De Grèce,2026-04-15T21:05:05+00:00,Twitter for Android,RT @omadaalithias: Τουλάχιστον δεν χάνουν το χιούμορ τους https://t.co/AMqnptRPs6,rt @omadaalithias: τουλάχιστον δεν χάνουν το χιούμορ τουσ,True,False,2044504116433490154,omadaalithias,Ομάδα Αλήθειας,2026-04-15T19:52:21+00:00,Τουλάχιστον δεν χάνουν το χιούμορ τους https://t.co/AMqnptRPs6,τουλάχιστον δεν χάνουν το χιούμορ τουσ,[],[],[],[]
2044522436582932740,Track11John,Johnny -b-De Grèce,2026-04-15T21:05:08+00:00,Twitter for Android,"RT @Briassulis: Πιερρακάκης: Μεγάλες οι επιπτώσεις, εάν το Ορμούζ παραμείνει κλειστό για μεγάλο διάστημα - Λειτουργία ανάγνωσης https://t.c…","rt @briassulis: πιερρακάκησ: μεγάλεσ οι επιπτώσεισ, εάν το ορμούζ παραμείνει κλειστό για μεγάλο διάστημα - λειτουργία ανάγνωσησ",True,False,2044487594377908468,Briassulis,🇬🇷2026💰Κροτωνιάτης Γιάννης,2026-04-15T18:46:41+00:00,"Πιερρακάκης: Μεγάλες οι επιπτώσεις, εάν το Ορμούζ παραμείνει κλειστό για μεγάλο διάστημα - Λειτουργία ανάγνωσης https://t.co/AgQnuX2EmO","πιερρακάκησ: μεγάλεσ οι επιπτώσεισ, εάν το ορμούζ παραμείνει κλειστό για μεγάλο διάστημα - λειτουργία ανάγνωσησ",[],[],[],[]
2044522454861713442,Track11John,Johnny -b-De Grèce,2026-04-15T21:05:13+00:00,Twitter for Android,RT @FLapsani: Οταν είσαι σκουπίδι γράφεις σαν σκουπίδι! https://t.co/Q8yvf9yUqM,rt @flapsani: οταν είσαι σκουπίδι γράφεισ σαν σκουπίδι!,True,False,2044372983351845136,FLapsani,fenia,2026-04-15T11:11:16+00:00,Οταν είσαι σκουπίδι γράφεις σαν σκουπίδι! https://t.co/Q8yvf9yUqM,οταν είσαι σκουπίδι γράφεισ σαν σκουπίδι!,[],[],[],[]
2044522457441148969,AgelisDimitris,Dimitris agelis,2026-04-15T21:05:13+00:00,Twitter for iPhone,RT @Akiratos_: Θέλει και αυτοδυναμία το ρωσοπούτανο https://t.co/NzH5FXY0of,rt @akiratos_: θέλει και αυτοδυναμία το ρωσοπούτανο,True,True,2044505629075607690,Akiratos_,Ακήρατος🇪🇺🇺🇦,2026-04-15T19:58:21+00:00,Θέλει και αυτοδυναμία το ρωσοπούτανο https://t.co/NzH5FXY0of,θέλει και αυτοδυναμία το ρωσοπούτανο,[],[],[],[]
2044522465951400230,paliakaravana59,Palia Karavana,2026-04-15T21:05:15+00:00,Twitter for iPhone,RT @shkeela1278: https://t.co/MbZdjWnvm1,rt @shkeela1278:,True,False,2044124215297880198,shkeela1278,shkeela,2026-04-14T18:42:45+00:00,https://t.co/MbZdjWnvm1,,[],[],[],[]
2044522474121965955,Track11John,Johnny -b-De Grèce,2026-04-15T21:05:17+00:00,Twitter for Android,RT @Briassulis: 📌📌,rt @briassulis: 📌📌,True,True,2044507341526007920,Briassulis,🇬🇷2026💰Κροτωνιάτης Γιάννης,2026-04-15T20:05:09+00:00,📌📌,📌📌,[],[],[],[]
2044522475342503946,GiotaPapapetrou,Giota Papapetrou,2026-04-15T21:05:18+00:00,Twitter for Android,"RT @G_konstn: Να με ματώνει η φωνή σου και το ψέμα σου

https://t.co/CKszjsIPpB",rt @g_konstn: να με ματώνει η φωνή σου και το ψέμα σου,True,False,2044518698778567021,G_konstn,Γιώργος Κωνσταντινόπουλος,2026-04-15T20:50:17+00:00,"Να με ματώνει η φωνή σου και το ψέμα σου

https://t.co/CKszjsIPpB",να με ματώνει η φωνή σου και το ψέμα σου,[],[],[],[]
2044522489775042866,Track11John,Johnny -b-De Grèce,2026-04-15T21:05:21+00:00,Twitter for Android,"RT @DesiBell2: Κάποιοι στην Ελλάδα δεν χρειάζονται αποδείξεις για τίποτα, τους αρκεί η αναφορά ενός ονόματος για να κρεμάνε ανθρώπους στα μ…","rt @desibell2: κάποιοι στην ελλάδα δεν χρειάζονται αποδείξεισ για τίποτα, τουσ αρκεί η αναφορά ενόσ ονόματοσ για να κρεμάνε ανθρώπουσ στα μ...",True,True,2044396695153213753,DesiBell2,DesiBell,2026-04-15T12:45:29+00:00,"Κάποιοι στην Ελλάδα δεν χρειάζονται αποδείξεις για τίποτα, τους αρκεί η αναφορά ενός ονόματος για να κρεμάνε ανθρώπους στα μανταλάκια, διασύρουν ανθρώπους και υπολείψεις στη λάσπη χωρίς ντροπή, χωρίς καμία αίσθηση του πόνου και του άγχους που προκαλούν, απλώς για προσωπικά τους συμφέροντα.
Σήμερα ένας άνθρωπος που κατηγορήθηκε άδικα και χωρίς κανένα απολύτως στοιχείο εναντίων τους βρίσκεται στο νοσοκομείο. Κάποιοι αντί να ντραπούν και να μαζευτούν συνεχίζουν τον πόλεμο λάσπης ανενόχλητοι.
Ελπίζουμε στην ταχεία ανάρωση του κυρίου @georgemilon 
#Μυλωνάκης #Βοθρουμέντο","κάποιοι στην ελλάδα δεν χρειάζονται αποδείξεισ για τίποτα, τουσ αρκεί η αναφορά ενόσ ονόματοσ για να κρεμάνε ανθρώπουσ στα μανταλάκια, διασύρουν ανθρώπουσ και υπολείψεισ στη λάσπη χωρίσ ντροπή, χωρίσ καμία αίσθηση του πόνου και του άγχουσ που προκαλούν, απλώσ για προσωπικά τουσ συμφέροντα. σήμερα ένασ άνθρωποσ που κατηγορήθηκε άδικα και χωρίσ κανένα απολύτωσ στοιχείο εναντίων τουσ βρίσκεται στο νοσοκομείο. κάποιοι αντί να ντραπούν και να μαζευτούν συνεχίζουν τον πόλεμο λάσπησ ανενόχλητοι. ελπίζουμε στην ταχεία ανάρωση του κυρίου @georgemilon #μυλωνάκησ #βοθρουμέντο","[""Μυλωνάκης"", ""Βοθρουμέντο""]","[""μυλωνακησ"", ""βοθρουμεντο""]","[""georgemilon""]","[""georgemilon""]"
2044522500915073088,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:05:24+00:00,Twitter Web App,"RT @NodarasSpiros: Καταλάβατε έτσι ;Αλλά η στάμνα πολλές φορές πάει στην βρύση ,μια φορά θα σπάσει https://t.co/AO2rkwtG9y","rt @nodarasspiros: καταλάβατε έτσι ;αλλά η στάμνα πολλέσ φορέσ πάει στην βρύση ,μια φορά θα σπάσει",True,False,2044397515986903411,NodarasSpiros,Nodaras Spiros🆘,2026-04-15T12:48:45+00:00,"Καταλάβατε έτσι ;Αλλά η στάμνα πολλές φορές πάει στην βρύση ,μια φορά θα σπάσει https://t.co/AO2rkwtG9y","καταλάβατε έτσι ;αλλά η στάμνα πολλέσ φορέσ πάει στην βρύση ,μια φορά θα σπάσει",[],[],[],[]
2044522511279210892,vythos70,ΜΑΡΙΑ ΚΑΖΟΛΕΑ,2026-04-15T21:05:26+00:00,Twitter for iPhone,"RT @aggeloschoriano: Αυτούς εδώ τους θεωρεί ένα μεγάλο μέρος της κοινωνίας ως «υπόδειγμα» ανθρώπου. 

Με ήθος με αρχές με αξίες και αγάπη γ…",rt @aggeloschoriano: αυτούσ εδώ τουσ θεωρεί ένα μεγάλο μέροσ τησ κοινωνίασ ωσ «υπόδειγμα» ανθρώπου. με ήθοσ με αρχέσ με αξίεσ και αγάπη γ...,True,False,2044408846681088404,aggeloschoriano,Aggelos Chorianopoulos 𝕏,2026-04-15T13:33:46+00:00,"Αυτούς εδώ τους θεωρεί ένα μεγάλο μέρος της κοινωνίας ως «υπόδειγμα» ανθρώπου. 

Με ήθος με αρχές με αξίες και αγάπη για τον συνάνθρωπο χωρίς κομματικές παρωπίδες στην κριτική τους. Αρκετούς από αυτούς (όχι τον συγκεκριμένο) τους έχω γνωρίσει από κοντά. Είναι εμμονικοι άρρωστοι εγωπαθείς αυτοαναφορικοι νάρκισσοι που θεωρούν τους εαυτούς τους ικανούς να αλλάξουν την χώρα αν τους δωθεί μια κυβερνητική θέση κάπου. Πάντα φταίνε οι άλλοι ότι και να συμβαίνει στην ζωή τους. Συνήθως αυτοί που κυβερνάνε.

Χτίζουν ένα κοινωνικό ορθό γλυκό και αποδεκτό προφίλ και στηρίζονται στο γεγονός πως θα ξεγελάσουν αρκετούς συμπολίτες μας οι οποίοι δυστυχώς τους πιστεύουν. Μακριά από εγωπαθείς αυτοαναφορικους νάρκισσους",αυτούσ εδώ τουσ θεωρεί ένα μεγάλο μέροσ τησ κοινωνίασ ωσ «υπόδειγμα» ανθρώπου. με ήθοσ με αρχέσ με αξίεσ και αγάπη για τον συνάνθρωπο χωρίσ κομματικέσ παρωπίδεσ στην κριτική τουσ. αρκετούσ από αυτούσ (όχι τον συγκεκριμένο) τουσ έχω γνωρίσει από κοντά. είναι εμμονικοι άρρωστοι εγωπαθείσ αυτοαναφορικοι νάρκισσοι που θεωρούν τουσ εαυτούσ τουσ ικανούσ να αλλάξουν την χώρα αν τουσ δωθεί μια κυβερνητική θέση κάπου. πάντα φταίνε οι άλλοι ότι και να συμβαίνει στην ζωή τουσ. συνήθωσ αυτοί που κυβερνάνε. χτίζουν ένα κοινωνικό ορθό γλυκό και αποδεκτό προφίλ και στηρίζονται στο γεγονόσ πωσ θα ξεγελάσουν αρκετούσ συμπολίτεσ μασ οι οποίοι δυστυχώσ τουσ πιστεύουν. μακριά από εγωπαθείσ αυτοαναφορικουσ νάρκισσουσ,[],[],[],[]
2044522530258428246,teo_ntaleki,Teo Ntaleki,2026-04-15T21:05:31+00:00,Twitter for Android,RT @ThanosTzimeros: Μην ανησυχείτε. Δεν θα της σπάσει κόκκαλα ούτε θα τραυματίσει ζωτικά της όργανα. Το ξύλο στις γυναίκες έχει εκπαιδευτικ…,rt @thanostzimeros: μην ανησυχείτε. δεν θα τησ σπάσει κόκκαλα ούτε θα τραυματίσει ζωτικά τησ όργανα. το ξύλο στισ γυναίκεσ έχει εκπαιδευτικ...,True,True,2044450701598655021,ThanosTzimeros,Θάνος Τζήμερος,2026-04-15T16:20:05+00:00,"Μην ανησυχείτε. Δεν θα της σπάσει κόκκαλα ούτε θα τραυματίσει ζωτικά της όργανα. Το ξύλο στις γυναίκες έχει εκπαιδευτικό χαρακτήρα, όπως λέει το ιερό τους βιβλίο και οι λόγιοι της θρησκείας της αγάπης. Άλλωστε όταν παντρεύεσαι μια γυναίκα 9 ετών, να την αφήσεις ανεκπαίδευτη; Δεν είναι σωστό.","μην ανησυχείτε. δεν θα τησ σπάσει κόκκαλα ούτε θα τραυματίσει ζωτικά τησ όργανα. το ξύλο στισ γυναίκεσ έχει εκπαιδευτικό χαρακτήρα, όπωσ λέει το ιερό τουσ βιβλίο και οι λόγιοι τησ θρησκείασ τησ αγάπησ. άλλωστε όταν παντρεύεσαι μια γυναίκα 9 ετών, να την αφήσεισ ανεκπαίδευτη; δεν είναι σωστό.",[],[],[],[]
2044522530963063184,RockRock222555,rock-rock,2026-04-15T21:05:31+00:00,Twitter Web App,"RT @dtri2020: Ο Υπουργός Παιδείας του Αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση της σχολικής φοίτησης των γυναικών. 

Ο ΟΗΕ; Σιωπή. 
Οι φ…",rt @dtri2020: ο υπουργόσ παιδείασ του αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση τησ σχολικήσ φοίτησησ των γυναικών. ο οηε; σιωπή. οι φ...,True,True,2044386028878725200,dtri2020,κυρ Παντελής,2026-04-15T12:03:06+00:00,"Ο Υπουργός Παιδείας του Αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση της σχολικής φοίτησης των γυναικών. 

Ο ΟΗΕ; Σιωπή. 
Οι φεμινίστριες; Σιωπή. 
Η Γκρέτα Τούνμπεργκ; Σιωπή. 

Είναι όλοι πολύ απασχολημένοι, είναι εμμονικοί με το Ισραήλ και τους Εβραίους.","ο υπουργόσ παιδείασ του αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση τησ σχολικήσ φοίτησησ των γυναικών. ο οηε; σιωπή. οι φεμινίστριεσ; σιωπή. η γκρέτα τούνμπεργκ; σιωπή. είναι όλοι πολύ απασχολημένοι, είναι εμμονικοί με το ισραήλ και τουσ εβραίουσ.",[],[],[],[]
2044522554312864131,RockRock222555,rock-rock,2026-04-15T21:05:36+00:00,Twitter Web App,Ο Υπουργός Παιδείας του Αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση της σχολικής φοίτησης των γυναικών.   Ο ΟΗΕ; Σιωπή.  Οι φεμινίστριες; Σιωπή.  Η Γκρέτα Τούνμπεργκ; Σιωπή.,ο υπουργόσ παιδείασ του αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση τησ σχολικήσ φοίτησησ των γυναικών. ο οηε; σιωπή. οι φεμινίστριεσ; σιωπή. η γκρέτα τούνμπεργκ; σιωπή.,False,True,2044522554312864131,RockRock222555,rock-rock,2026-04-15T21:05:36+00:00,Ο Υπουργός Παιδείας του Αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση της σχολικής φοίτησης των γυναικών.   Ο ΟΗΕ; Σιωπή.  Οι φεμινίστριες; Σιωπή.  Η Γκρέτα Τούνμπεργκ; Σιωπή.,ο υπουργόσ παιδείασ του αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση τησ σχολικήσ φοίτησησ των γυναικών. ο οηε; σιωπή. οι φεμινίστριεσ; σιωπή. η γκρέτα τούνμπεργκ; σιωπή.,[],[],[],[]
2044522556397428746,vythos70,ΜΑΡΙΑ ΚΑΖΟΛΕΑ,2026-04-15T21:05:37+00:00,Twitter for iPhone,"RT @cutestmaja: JE SUIS TRISTE, TOUT LE MONDE AIME LES CHIENS, LES CHATS, MAIS PERSONNE NE M'AIME PARCE QUE JE SUIS UN ÂNE. https://t.co/nS…","rt @cutestmaja: je suis triste, tout le monde aime les chiens, les chats, mais personne ne m'aime parce que je suis un âne.",True,False,2044102017778331807,cutestmaja,Brice,2026-04-14T17:14:33+00:00,"JE SUIS TRISTE, TOUT LE MONDE AIME LES CHIENS, LES CHATS, MAIS PERSONNE NE M'AIME PARCE QUE JE SUIS UN ÂNE. https://t.co/nSZY0YkcIz","je suis triste, tout le monde aime les chiens, les chats, mais personne ne m'aime parce que je suis un âne.",[],[],[],[]
2044522565624836329,AgelisDimitris,Dimitris agelis,2026-04-15T21:05:39+00:00,Twitter for iPhone,"RT @mariakalantze: Κουβάλησαν την Μυρτώ ημιλιπόθυμη μετά από κοκαΐνη και την άφησαν σαν σκουπίδι σε πλατεία αντί να καλέσουν βοήθεια!!
Το Ε…",rt @mariakalantze: κουβάλησαν την μυρτώ ημιλιπόθυμη μετά από κοκαΐνη και την άφησαν σαν σκουπίδι σε πλατεία αντί να καλέσουν βοήθεια!! το ε...,True,False,2044275664279236657,mariakalantze,Μαρια Καλαντζη,2026-04-15T04:44:33+00:00,"Κουβάλησαν την Μυρτώ ημιλιπόθυμη μετά από κοκαΐνη και την άφησαν σαν σκουπίδι σε πλατεία αντί να καλέσουν βοήθεια!!
Το ΕΚΑΒ την βρήκε, αλλά ήταν αργά ..
Αντί να την πάνε νοσοκομείο την άφησαν μόνη να πεθάνει..

Πρέπει να πληρώσουν ακριβά για την κτηνώδη αδιαφορία τους!

RIP Μυρτώ 💔","κουβάλησαν την μυρτώ ημιλιπόθυμη μετά από κοκαΐνη και την άφησαν σαν σκουπίδι σε πλατεία αντί να καλέσουν βοήθεια!! το εκαβ την βρήκε, αλλά ήταν αργά .. αντί να την πάνε νοσοκομείο την άφησαν μόνη να πεθάνει.. πρέπει να πληρώσουν ακριβά για την κτηνώδη αδιαφορία τουσ! rip μυρτώ 💔",[],[],[],[]
2044522582368563505,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:05:43+00:00,Twitter Web App,"RT @MirandaPrada_: Έχετε παρατηρήσει, ότι κάθε φορά που κάποιος/οι (οι οποίοι πλέον έχουν αγανακτήσει με την Ζωάρα) προσφεύγουν εναντίον τη…","rt @mirandaprada_: έχετε παρατηρήσει, ότι κάθε φορά που κάποιοσ/οι (οι οποίοι πλέον έχουν αγανακτήσει με την ζωάρα) προσφεύγουν εναντίον τη...",True,False,2044448138946068520,MirandaPrada_,Miranda Prada,2026-04-15T16:09:54+00:00,"Έχετε παρατηρήσει, ότι κάθε φορά που κάποιος/οι (οι οποίοι πλέον έχουν αγανακτήσει με την Ζωάρα) προσφεύγουν εναντίον της, κάτι που μπορεί να οδηγήσει μέχρι και στην άρση της άδειας της... εκείνη εξαφανίζεται από το προσκήνιο, τα ΜΜΕ &amp; την δημοσιότητα;
https://t.co/IZj633VFhc","έχετε παρατηρήσει, ότι κάθε φορά που κάποιοσ/οι (οι οποίοι πλέον έχουν αγανακτήσει με την ζωάρα) προσφεύγουν εναντίον τησ, κάτι που μπορεί να οδηγήσει μέχρι και στην άρση τησ άδειασ τησ... εκείνη εξαφανίζεται από το προσκήνιο, τα μμε &amp; την δημοσιότητα;",[],[],[],[]
2044522610550079654,paliakaravana59,Palia Karavana,2026-04-15T21:05:50+00:00,Twitter for iPhone,"RT @niktop: Είδατε πόσοι στην Ελλάδα, στην έντονη διαμάχη Ισραήλ - Τουρκίας στηρίζουν την Άγκυρα; Δεν έχουν σημασία στο μυαλό τους τα άρματ…","rt @niktop: είδατε πόσοι στην ελλάδα, στην έντονη διαμάχη ισραήλ - τουρκίασ στηρίζουν την άγκυρα; δεν έχουν σημασία στο μυαλό τουσ τα άρματ...",True,False,2044459754794152393,niktop,NikosTopouzis,2026-04-15T16:56:04+00:00,"Είδατε πόσοι στην Ελλάδα, στην έντονη διαμάχη Ισραήλ - Τουρκίας στηρίζουν την Άγκυρα; Δεν έχουν σημασία στο μυαλό τους τα άρματα μάχης που προώθησε στην Κύπρο ο Ερντογάν, ούτε οι παραβιάσεις με οπλισμένα μαχητικά στο Αιγαίο.
Τόσο καλά έχουν δουλέψει εντός Ελλάδος οι μυστικές υπηρεσίες της Τουρκίας και αυτό είναι ΠΟΛΥ ανησυχητικό.....","είδατε πόσοι στην ελλάδα, στην έντονη διαμάχη ισραήλ - τουρκίασ στηρίζουν την άγκυρα; δεν έχουν σημασία στο μυαλό τουσ τα άρματα μάχησ που προώθησε στην κύπρο ο ερντογάν, ούτε οι παραβιάσεισ με οπλισμένα μαχητικά στο αιγαίο. τόσο καλά έχουν δουλέψει εντόσ ελλάδοσ οι μυστικέσ υπηρεσίεσ τησ τουρκίασ και αυτό είναι πολυ ανησυχητικό.....",[],[],[],[]
2044522638366679476,Track11John,Johnny -b-De Grèce,2026-04-15T21:05:57+00:00,Twitter for Android,Μ αγαπάς η τζάμπα πίνω...😜 https://t.co/0WlrBrzBiF,μ αγαπάσ η τζάμπα πίνω...😜,False,False,2044522638366679476,Track11John,Johnny -b-De Grèce,2026-04-15T21:05:57+00:00,Μ αγαπάς η τζάμπα πίνω...😜 https://t.co/0WlrBrzBiF,μ αγαπάσ η τζάμπα πίνω...😜,[],[],[],[]
2044522677855981759,Track11John,Johnny -b-De Grèce,2026-04-15T21:06:06+00:00,Twitter for Android,"RT @Harhalas: Αυτό το σίχαμα ενδιαφερόταν για τους νεκρούς στα Τεμπη?
Αλήθεια τώρα?
Είναι η πιο εμετική μορφή του διαδικτύου.
Μην ξεχάσει η…",rt @harhalas: αυτό το σίχαμα ενδιαφερόταν για τουσ νεκρούσ στα τεμπη? αλήθεια τώρα? είναι η πιο εμετική μορφή του διαδικτύου. μην ξεχάσει η...,True,False,2044404523171451046,Harhalas,George Lee,2026-04-15T13:16:36+00:00,"Αυτό το σίχαμα ενδιαφερόταν για τους νεκρούς στα Τεμπη?
Αλήθεια τώρα?
Είναι η πιο εμετική μορφή του διαδικτύου.
Μην ξεχάσει η #καρυστιανού να τον βάλει στο ψηφοδέλτιο της. https://t.co/nuCDP7Sban",αυτό το σίχαμα ενδιαφερόταν για τουσ νεκρούσ στα τεμπη? αλήθεια τώρα? είναι η πιο εμετική μορφή του διαδικτύου. μην ξεχάσει η #καρυστιανού να τον βάλει στο ψηφοδέλτιο τησ.,"[""καρυστιανού""]","[""καρυστιανου""]",[],[]
2044522687641387522,LGkvas,Lemonia GkVas,2026-04-15T21:06:08+00:00,Twitter for Android,"RT @GGoudaras: Ο Άκης Καραμπουρούνης για 6 χρόνια ξεκινούσε με καΐκι από τον Κάλαμο,ένα μικρό νησί του Ιονίου,σε 45´ έφτανε στον Μύτικα Αιτ…","rt @ggoudaras: ο άκησ καραμπουρούνησ για 6 χρόνια ξεκινούσε με καΐκι από τον κάλαμο,ένα μικρό νησί του ιονίου,σε 45 ́ έφτανε στον μύτικα αιτ...",True,False,2044502814211125446,GGoudaras,g.goudaras,2026-04-15T19:47:10+00:00,"Ο Άκης Καραμπουρούνης για 6 χρόνια ξεκινούσε με καΐκι από τον Κάλαμο,ένα μικρό νησί του Ιονίου,σε 45´ έφτανε στον Μύτικα Αιτωλοακαρνανίας &amp; από εκεί πεζός σε 15´ έφτανε στο σχολείο.
Ο Άκης πήρε υποτροφία για πανεπιστημιακές σπουδές ως αριστούχος μαθητής μικρών νησιών.

ΠΡΟΤΥΠΟ ✨ https://t.co/BM36ipTfjI","ο άκησ καραμπουρούνησ για 6 χρόνια ξεκινούσε με καΐκι από τον κάλαμο,ένα μικρό νησί του ιονίου,σε 45 ́ έφτανε στον μύτικα αιτωλοακαρνανίασ &amp; από εκεί πεζόσ σε 15 ́ έφτανε στο σχολείο. ο άκησ πήρε υποτροφία για πανεπιστημιακέσ σπουδέσ ωσ αριστούχοσ μαθητήσ μικρών νησιών. προτυπο ✨",[],[],[],[]
2044522693207228499,Track11John,Johnny -b-De Grèce,2026-04-15T21:06:10+00:00,Twitter for Android,RT @DoraZip: Αυτό απάντηση σε όλες τις σκορπιοδαγκώμενες μικροΜαριες του Έβρου  που έσπευσαν να χτυπήσουν τον Γιώργο Μυλωνακη στην μεγάλη μ…,rt @dorazip: αυτό απάντηση σε όλεσ τισ σκορπιοδαγκώμενεσ μικρομαριεσ του έβρου που έσπευσαν να χτυπήσουν τον γιώργο μυλωνακη στην μεγάλη μ...,True,True,2044439231855022341,DoraZip,Dωρα Παλαιολόγου🐺,2026-04-15T15:34:31+00:00,Αυτό απάντηση σε όλες τις σκορπιοδαγκώμενες μικροΜαριες του Έβρου  που έσπευσαν να χτυπήσουν τον Γιώργο Μυλωνακη στην μεγάλη μάχη που δίνει! 👇🏻👇🏻👇🏻,αυτό απάντηση σε όλεσ τισ σκορπιοδαγκώμενεσ μικρομαριεσ του έβρου που έσπευσαν να χτυπήσουν τον γιώργο μυλωνακη στην μεγάλη μάχη που δίνει! 👇🏻👇🏻👇🏻,[],[],[],[]
2044522701931352238,Track11John,Johnny -b-De Grèce,2026-04-15T21:06:12+00:00,Twitter for Android,RT @Briassulis: 💯🎯👇👇👇👇👇👇👇👇👇👇👇👌👍✔️,rt @briassulis: 💯🎯👇👇👇👇👇👇👇👇👇👇👇👌👍✔️,True,True,2044506126608142479,Briassulis,🇬🇷2026💰Κροτωνιάτης Γιάννης,2026-04-15T20:00:20+00:00,💯🎯👇👇👇👇👇👇👇👇👇👇👇👌👍✔️,💯🎯👇👇👇👇👇👇👇👇👇👇👇👌👍✔️,[],[],[],[]
2044522705358070077,K_Sav215,K.Sav21,2026-04-15T21:06:13+00:00,Twitter Web App,RT @MarketNewsgr: Και ο Τσίπρας ήθελε να μειώσει το χρέος αλλά δεν πρόκαμε... Ασχολήθηκε με την υποθήκευση της δημόσιας περιουσίας για 99 χ…,rt @marketnewsgr: και ο τσίπρασ ήθελε να μειώσει το χρέοσ αλλά δεν πρόκαμε... ασχολήθηκε με την υποθήκευση τησ δημόσιασ περιουσίασ για 99 χ...,True,False,2044407210873172039,MarketNewsgr,MarketNews.gr,2026-04-15T13:27:16+00:00,"Και ο Τσίπρας ήθελε να μειώσει το χρέος αλλά δεν πρόκαμε... Ασχολήθηκε με την υποθήκευση της δημόσιας περιουσίας για 99 χρόνια...
#ΔΝΤ #χρεος #αναπτυξη #αεπ #δημοσιοχρεος #πρωτογενηπλεονασματα
 https://t.co/QKH9OkphTv",και ο τσίπρασ ήθελε να μειώσει το χρέοσ αλλά δεν πρόκαμε... ασχολήθηκε με την υποθήκευση τησ δημόσιασ περιουσίασ για 99 χρόνια... #δντ #χρεοσ #αναπτυξη #αεπ #δημοσιοχρεοσ #πρωτογενηπλεονασματα,"[""ΔΝΤ"", ""χρεος"", ""αναπτυξη"", ""αεπ"", ""δημοσιοχρεος"", ""πρωτογενηπλεονασματα""]","[""δντ"", ""χρεοσ"", ""αναπτυξη"", ""αεπ"", ""δημοσιοχρεοσ"", ""πρωτογενηπλεονασματα""]",[],[]
