id,screen_name,name,description,profile_image_url,profile_banner_url,followers_count,friends_count,statuses_count,favourites_count,listed_count,location,website,birthdate,verified_type,is_blue_verified,following,followed_by,can_dm,protected,created_at,url,metadata
"1241600104928366592","Demis_CyBe","Demis","direct and to the point - BS not tolerated","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",,26,21,2038,2951,4,"europe",,,,false,false,false,false,false,"2020-03-22 07:38:42 +02:00","https://twitter.com/Demis_CyBe","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png""},""core"":{""created_at"":""Sun Mar 22 05:38:42 +0000 2020"",""name"":""Demis"",""screen_name"":""Demis_CyBe""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjQxNjAwMTA0OTI4MzY2NTky"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":true,""description"":""direct and to the point - BS not tolerated"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":2951,""follow_request_sent"":false,""followers_count"":26,""friends_count"":21,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":4,""media_count"":40,""normal_followers_count"":26,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_interstitial_type"":"""",""statuses_count"":2038,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""europe""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""direct and to the point - BS not tolerated""},""profile_description_language"":""en"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1241600104928366592"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1584855522000,""updated_at"":1776293338720}}"
"1240720492144791555","KastaniotisNik","Kastaniotis","...... ανένταχτος, δημοκρατικά σκεπτόμενος.","https://pbs.twimg.com/profile_images/1450116547125653511/Kql_889g_normal.jpg","https://pbs.twimg.com/profile_banners/1240720492144791555/1643392391",206,120,5229,47874,3,"",,,,false,false,false,false,false,"2020-03-19 21:23:44 +02:00","https://twitter.com/KastaniotisNik","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1450116547125653511/Kql_889g_normal.jpg""},""core"":{""created_at"":""Thu Mar 19 19:23:44 +0000 2020"",""name"":""Kastaniotis"",""screen_name"":""KastaniotisNik""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjQwNzIwNDkyMTQ0NzkxNTU1"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""...... ανένταχτος, δημοκρατικά σκεπτόμενος."",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":47874,""follow_request_sent"":false,""followers_count"":206,""friends_count"":120,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":3,""media_count"":219,""normal_followers_count"":206,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1240720492144791555/1643392391"",""profile_interstitial_type"":"""",""statuses_count"":5229,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""...... ανένταχτος, δημοκρατικά σκεπτόμενος.""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1240720492144791555"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1584645824000,""updated_at"":1776293338720}}"
"1240225558962855939","melambus","Μελάμπους 🇬🇷🇨🇾✝️","Πίστη στην πατρίδα, πάντα ❤️🇬🇷. Πίστη στην κυβέρνηση, όταν το αξίζει. {Όταν η άγνοια φωνάζει, η ευφυΐα σωπαίνει}.","https://pbs.twimg.com/profile_images/1907149844306706432/Opgy3BoB_normal.jpg","https://pbs.twimg.com/profile_banners/1240225558962855939/1628334246",1485,2281,32027,72018,24,"Macedonia Hellas",,,,false,false,false,false,false,"2020-03-18 12:36:44 +02:00","https://twitter.com/melambus","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1907149844306706432/Opgy3BoB_normal.jpg""},""core"":{""created_at"":""Wed Mar 18 10:36:44 +0000 2020"",""name"":""Μελάμπους 🇬🇷🇨🇾✝️"",""screen_name"":""melambus""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjQwMjI1NTU4OTYyODU1OTM5"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""Πίστη στην πατρίδα, πάντα ❤️🇬🇷. Πίστη στην κυβέρνηση, όταν το αξίζει. {Όταν η άγνοια φωνάζει, η ευφυΐα σωπαίνει}."",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":72018,""follow_request_sent"":false,""followers_count"":1485,""friends_count"":2281,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":24,""media_count"":1981,""normal_followers_count"":1485,""notifications"":false,""pinned_tweet_ids_str"":[""1613887275766538240""],""possibly_sensitive"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1240225558962855939/1628334246"",""profile_interstitial_type"":"""",""statuses_count"":32027,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Macedonia Hellas""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Πίστη στην πατρίδα, πάντα ❤️🇬🇷. Πίστη στην κυβέρνηση, όταν το αξίζει. {Όταν η άγνοια φωνάζει, η ευφυΐα σωπαίνει}.""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1240225558962855939"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1584527804000,""updated_at"":1776293338720}}"
"1235666325168631809","AnanaMalibu","MalibuAnana","","https://pbs.twimg.com/profile_images/1897739863006261248/_J7SwNaA_normal.jpg","https://pbs.twimg.com/profile_banners/1235666325168631809/1583441987",214,303,1279,40576,1,"",,,,false,false,false,false,false,"2020-03-05 22:40:13 +02:00","https://twitter.com/AnanaMalibu","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1897739863006261248/_J7SwNaA_normal.jpg""},""core"":{""created_at"":""Thu Mar 05 20:40:13 +0000 2020"",""name"":""MalibuAnana"",""screen_name"":""AnanaMalibu""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjM1NjY2MzI1MTY4NjMxODA5"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":"""",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":40576,""follow_request_sent"":false,""followers_count"":214,""friends_count"":303,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":1,""media_count"":48,""normal_followers_count"":214,""notifications"":false,""pinned_tweet_ids_str"":[""2025350321753423881""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1235666325168631809/1583441987"",""profile_interstitial_type"":"""",""statuses_count"":1279,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""""},""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1235666325168631809"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1583440813000,""updated_at"":1776293338720}}"
"1234894707957936128","methaniotis","Methaniotis","αίμα και τιμή ☘️🇬🇷⚒️","https://pbs.twimg.com/profile_images/2015848420313858048/Ahgppnbv_normal.jpg","https://pbs.twimg.com/profile_banners/1234894707957936128/1731836669",86,67,578,1769,1,"Ύπερβορρας",,,,false,false,false,false,true,"2020-03-03 19:34:57 +02:00","https://twitter.com/methaniotis","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/2015848420313858048/Ahgppnbv_normal.jpg""},""core"":{""created_at"":""Tue Mar 03 17:34:57 +0000 2020"",""name"":""Methaniotis"",""screen_name"":""methaniotis""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjM0ODk0NzA3OTU3OTM2MTI4"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""αίμα και τιμή ☘️🇬🇷⚒️"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":1769,""follow_request_sent"":false,""followers_count"":86,""friends_count"":67,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":1,""media_count"":66,""normal_followers_count"":86,""notifications"":false,""pinned_tweet_ids_str"":[""2018923630340583787""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1234894707957936128/1731836669"",""profile_interstitial_type"":"""",""statuses_count"":578,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Ύπερβορρας""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":true},""profile_bio"":{""description"":""αίμα και τιμή ☘️🇬🇷⚒️""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1234894707957936128"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1583256897000,""updated_at"":1776293338720}}"
"1234865973150265345","BaboonTje","Dr Baboon","Baboons are highly intelligent, extremely social animals. They are capable of both friendship and strategic interactions.","https://pbs.twimg.com/profile_images/1455316618884665348/ymbYUlJz_normal.jpg",,332,417,20675,26886,7,"",,,,false,false,false,false,false,"2020-03-03 17:39:39 +02:00","https://twitter.com/BaboonTje","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1455316618884665348/ymbYUlJz_normal.jpg""},""core"":{""created_at"":""Tue Mar 03 15:39:39 +0000 2020"",""name"":""Dr Baboon"",""screen_name"":""BaboonTje""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjM0ODY1OTczMTUwMjY1MzQ1"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""Baboons are highly intelligent, extremely social animals. They are capable of both friendship and strategic interactions."",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":26886,""follow_request_sent"":false,""followers_count"":332,""friends_count"":417,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":7,""media_count"":908,""normal_followers_count"":332,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_interstitial_type"":"""",""statuses_count"":20675,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Baboons are highly intelligent, extremely social animals. They are capable of both friendship and strategic interactions.""},""profile_description_language"":""en"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1234865973150265345"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1583249979000,""updated_at"":1776293338720}}"
"1234135301569818625","Electra306","Electra","Macedonian Greek \nStrongly believe in Democracy/Freedom of Speech\nLove Greek Mythology and Rebetiko","https://pbs.twimg.com/profile_images/1506325149947154436/CEl8MmE7_normal.jpg","https://pbs.twimg.com/profile_banners/1234135301569818625/1587508153",5211,2753,133924,347060,17,"",,,,true,false,false,true,false,"2020-03-01 17:16:11 +02:00","https://twitter.com/Electra306","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1506325149947154436/CEl8MmE7_normal.jpg""},""core"":{""created_at"":""Sun Mar 01 15:16:11 +0000 2020"",""name"":""Electra"",""screen_name"":""Electra306""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjM0MTM1MzAxNTY5ODE4NjI1"",""is_blue_verified"":true,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""Macedonian Greek \nStrongly believe in Democracy/Freedom of Speech\nLove Greek Mythology and Rebetiko"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":347060,""follow_request_sent"":false,""followers_count"":5211,""friends_count"":2753,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":17,""media_count"":15585,""normal_followers_count"":5211,""notifications"":false,""pinned_tweet_ids_str"":[""2001373811393073410""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1234135301569818625/1587508153"",""profile_interstitial_type"":"""",""statuses_count"":133924,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Macedonian Greek \nStrongly believe in Democracy/Freedom of Speech\nLove Greek Mythology and Rebetiko""},""profile_description_language"":""en"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1234135301569818625"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1583075771000,""updated_at"":1776293338720}}"
"1229645265918971904","Bugs_B13","Μπαγκς Μπανυ 🇬🇷","Whats up doc?","https://pbs.twimg.com/profile_images/1775012276413612032/cSolHyyY_normal.jpg","https://pbs.twimg.com/profile_banners/1229645265918971904/1712030880",432,907,11206,75597,4,"Albuquerque, NM",,,,false,false,false,true,false,"2020-02-18 07:54:25 +02:00","https://twitter.com/Bugs_B13","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1775012276413612032/cSolHyyY_normal.jpg""},""core"":{""created_at"":""Tue Feb 18 05:54:25 +0000 2020"",""name"":""Μπαγκς Μπανυ 🇬🇷"",""screen_name"":""Bugs_B13""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjI5NjQ1MjY1OTE4OTcxOTA0"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""Whats up doc?"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":75597,""follow_request_sent"":false,""followers_count"":432,""friends_count"":907,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":4,""media_count"":730,""normal_followers_count"":432,""notifications"":false,""pinned_tweet_ids_str"":[""1892553205864611852""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1229645265918971904/1712030880"",""profile_interstitial_type"":"""",""statuses_count"":11206,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Albuquerque, NM""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""Parody"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Whats up doc?""},""profile_description_language"":""en"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1229645265918971904"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1582005265000,""updated_at"":1776293338720}}"
"1226547110243426305","Achi_immortal","Achilleas_Immortal","Η ζωή είναι πολύ μικρή για είμαστε πολύ σοβαροί","https://pbs.twimg.com/profile_images/1226549528335175681/1nTsrjbP_normal.jpg","https://pbs.twimg.com/profile_banners/1226547110243426305/1581268928",2353,2969,16469,218485,5,"Attiki, Greece",,,,false,false,false,true,false,"2020-02-09 18:43:28 +02:00","https://twitter.com/Achi_immortal","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1226549528335175681/1nTsrjbP_normal.jpg""},""core"":{""created_at"":""Sun Feb 09 16:43:28 +0000 2020"",""name"":""Achilleas_Immortal"",""screen_name"":""Achi_immortal""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjI2NTQ3MTEwMjQzNDI2MzA1"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""Η ζωή είναι πολύ μικρή για είμαστε πολύ σοβαροί"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":218485,""follow_request_sent"":false,""followers_count"":2353,""friends_count"":2969,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":5,""media_count"":534,""normal_followers_count"":2353,""notifications"":false,""pinned_tweet_ids_str"":[""1906087914901237953""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1226547110243426305/1581268928"",""profile_interstitial_type"":"""",""statuses_count"":16469,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Attiki, Greece""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Η ζωή είναι πολύ μικρή για είμαστε πολύ σοβαροί""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1226547110243426305"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1581266608000,""updated_at"":1776293338720}}"
"1222135148218589184","markisdeeleon","tangaroa blue","","https://pbs.twimg.com/profile_images/1728049541130121216/OQ-QUF8E_normal.jpg",,131,970,638,915,1,"",,,,false,false,false,false,false,"2020-01-28 14:32:05 +02:00","https://twitter.com/markisdeeleon","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1728049541130121216/OQ-QUF8E_normal.jpg""},""core"":{""created_at"":""Tue Jan 28 12:32:05 +0000 2020"",""name"":""tangaroa blue"",""screen_name"":""markisdeeleon""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjIyMTM1MTQ4MjE4NTg5MTg0"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":"""",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":915,""follow_request_sent"":false,""followers_count"":131,""friends_count"":970,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":1,""media_count"":2,""normal_followers_count"":131,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_interstitial_type"":"""",""statuses_count"":638,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""""},""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1222135148218589184"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1580214725000,""updated_at"":1776293338720}}"
"1217834997719207936","toTTl1UpLjsZdh5","Αντωνης 1968","κνιτες και ναζί το ίδιο μαγαζι","https://pbs.twimg.com/profile_images/1913406746262945792/7wVQUbXe_normal.jpg",,171,264,2547,15398,2,"Ελλάς",,,,false,false,false,false,false,"2020-01-16 17:44:57 +02:00","https://twitter.com/toTTl1UpLjsZdh5","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1913406746262945792/7wVQUbXe_normal.jpg""},""core"":{""created_at"":""Thu Jan 16 15:44:57 +0000 2020"",""name"":""Αντωνης 1968"",""screen_name"":""toTTl1UpLjsZdh5""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjE3ODM0OTk3NzE5MjA3OTM2"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""κνιτες και ναζί το ίδιο μαγαζι"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":15398,""follow_request_sent"":false,""followers_count"":171,""friends_count"":264,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":2,""media_count"":7,""normal_followers_count"":171,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_interstitial_type"":"""",""statuses_count"":2547,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Ελλάς""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""κνιτες και ναζί το ίδιο μαγαζι""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1217834997719207936"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1579189497000,""updated_at"":1776293340455}}"
"1206188036540784640","economi94461498","economist","","https://pbs.twimg.com/profile_images/1206195993013899265/yMA910K9_normal.jpg",,1353,327,225180,250991,7,"",,,,false,false,false,false,false,"2019-12-15 14:25:21 +02:00","https://twitter.com/economi94461498","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1206195993013899265/yMA910K9_normal.jpg""},""core"":{""created_at"":""Sun Dec 15 12:25:21 +0000 2019"",""name"":""economist"",""screen_name"":""economi94461498""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjA2MTg4MDM2NTQwNzg0NjQw"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":"""",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":250991,""follow_request_sent"":false,""followers_count"":1353,""friends_count"":327,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":7,""media_count"":31,""normal_followers_count"":1353,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_interstitial_type"":"""",""statuses_count"":225180,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""""},""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1206188036540784640"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1576412721000,""updated_at"":1776293340455}}"
"1205883024539303936","paliakaravana59","Palia Karavana","","https://pbs.twimg.com/profile_images/1341464188175216640/GfEHKcK__normal.jpg",,1696,203,341934,290287,40,"Attiki, Greece",,,,false,false,false,false,false,"2019-12-14 18:11:51 +02:00","https://twitter.com/paliakaravana59","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1341464188175216640/GfEHKcK__normal.jpg""},""core"":{""created_at"":""Sat Dec 14 16:11:51 +0000 2019"",""name"":""Palia Karavana"",""screen_name"":""paliakaravana59""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjoxMjA1ODgzMDI0NTM5MzAzOTM2"",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":"""",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":290287,""follow_request_sent"":false,""followers_count"":1696,""friends_count"":203,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":40,""media_count"":8,""normal_followers_count"":1696,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_interstitial_type"":"""",""statuses_count"":341934,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Attiki, Greece""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""""},""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""1205883024539303936"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1576339911000,""updated_at"":1776293340455}}"
